paper_dgp,dgp,metric,target_id,detail,arm,method_left,method_right,rmse_difference,paired_mc_se,ci95_low,ci95_high,n_pairs
LS1,IC1,plugin_tate_abs_error,TATE-K-grid_upper_tail_mean,plugin functional contrast; marginal absolute error,,causal_drf,drf,-0.008405289436506536,0.0018290958818039799,-0.011990317364842335,-0.004820261508170736,50
LS1,IC1,plugin_tate_abs_error,TATE-K-grid_upper_tail_mean,plugin functional contrast; marginal absolute error,,cwdb_dr,drf,-0.11778375701702977,0.0028940541735187277,-0.12345610319712648,-0.11211141083693306,50
LS1,IC1,plugin_tcate_rmse,TCATE-K-grid_mean,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.10649810400048469,0.003896415260847632,0.09886113008922333,0.11413507791174606,50
LS1,IC1,plugin_tcate_rmse,TCATE-K-grid_mean,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.005895584534426429,0.0018090847448748633,-0.009441390634381161,-0.002349778434471697,50
LS1,IC1,plugin_tcate_rmse,TCATE-K-grid_mean,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.11239368853491112,0.003202389725614296,-0.11867037239711514,-0.1061170046727071,50
LS1,IC1,plugin_tcate_rmse,TCATE-K-grid_sd,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.00223428437721742,0.0013491785917092325,-0.00041010566253267544,0.004878674416967516,50
LS1,IC1,plugin_tcate_rmse,TCATE-K-grid_sd,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,0.0011731510115402174,0.000248286695600523,0.0006865090881631923,0.0016597929349172426,50
LS1,IC1,plugin_tcate_rmse,TCATE-K-grid_sd,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.0010611333656772026,0.0013137838491253213,-0.0036361497099628324,0.0015138829786084272,50
LS1,IC1,plugin_tcate_rmse,TCATE-K-grid_skewness,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.01753742684542116,0.0037403331319880973,0.010206373906724488,0.02486847978411783,50
LS1,IC1,plugin_tcate_rmse,TCATE-K-grid_skewness,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.0033939971421208665,0.0009522379187750892,-0.005260383462920041,-0.0015276108213216916,50
LS1,IC1,plugin_tcate_rmse,TCATE-K-grid_skewness,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.020931423987542025,0.003538888466938755,-0.027867645382741984,-0.013995202592342066,50
LS1,IC1,plugin_tcate_rmse,TCATE-K-grid_upper_tail_mean,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.10232093602107732,0.004146696730004337,0.09419341043026883,0.11044846161188582,50
LS1,IC1,plugin_tcate_rmse,TCATE-K-grid_upper_tail_mean,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.006263856581183974,0.001806549720891539,-0.009804694034131391,-0.002723019128236558,50
LS1,IC1,plugin_tcate_rmse,TCATE-K-grid_upper_tail_mean,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.1085847926022613,0.0035732471609807824,-0.11558835703778363,-0.10158122816673897,50
LS2,IC2,aipw_reference_tate_abs_error,REF-ATE-K,aipw reference contrast; marginal absolute error,,causal_drf,cwdb_dr,0.0009026894201430262,0.0013855982913263379,-0.001813083230856596,0.0036184620711426484,50
LS2,IC2,aipw_reference_tate_abs_error,REF-ATE-K,aipw reference contrast; marginal absolute error,,causal_drf,drf,-0.001494228149676119,0.0006678666046431095,-0.0028032466947766135,-0.00018520960457562435,50
LS2,IC2,aipw_reference_tate_abs_error,REF-ATE-K,aipw reference contrast; marginal absolute error,,cwdb_dr,drf,-0.002396917569819145,0.0016245127260117256,-0.005580962512802127,0.000787127373163837,50
LS2,IC2,aipw_reference_tcate_rmse,REF-TCATE-K,"aipw reference contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.01328372924687786,0.0018766025881505298,0.00960558817410282,0.0169618703196529,50
LS2,IC2,aipw_reference_tcate_rmse,REF-TCATE-K,"aipw reference contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.010500319753318485,0.0008745922492637766,-0.012214520561875487,-0.008786118944761483,50
LS2,IC2,aipw_reference_tcate_rmse,REF-TCATE-K,"aipw reference contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.023784049000196344,0.002539175593710424,-0.028760833163868776,-0.018807264836523913,50
LS2,IC2,aipw_tate_abs_error,TATE-K-grid_mean,aipw functional contrast; marginal absolute error,,causal_drf,cwdb_dr,0.002536559348548184,0.0017361934293973905,-0.0008663797730707012,0.00593949847016707,50
LS2,IC2,aipw_tate_abs_error,TATE-K-grid_mean,aipw functional contrast; marginal absolute error,,causal_drf,drf,-0.0014453396718237532,0.0007594546681588369,-0.0029338708214150734,4.319147776756698e-05,50
LS2,IC2,aipw_tate_abs_error,TATE-K-grid_mean,aipw functional contrast; marginal absolute error,,cwdb_dr,drf,-0.003981899020371937,0.002046505282770131,-0.007993049374601394,2.9251333857519858e-05,50
LS2,IC2,aipw_tate_abs_error,TATE-K-grid_sd,aipw functional contrast; marginal absolute error,,causal_drf,cwdb_dr,-0.0005150172850019782,0.0009187859879862378,-0.002315837821455004,0.001285803251451048,50
LS2,IC2,aipw_tate_abs_error,TATE-K-grid_sd,aipw functional contrast; marginal absolute error,,causal_drf,drf,-0.00014982072504570766,8.446040163147489e-05,-0.0003153631122433984,1.5721662151983127e-05,50
LS2,IC2,aipw_tate_abs_error,TATE-K-grid_sd,aipw functional contrast; marginal absolute error,,cwdb_dr,drf,0.0003651965599562705,0.0009284049261052145,-0.00145447709520995,0.002184870215122491,50
LS2,IC2,aipw_tate_abs_error,TATE-K-grid_skewness,aipw functional contrast; marginal absolute error,,causal_drf,cwdb_dr,6.621307184885659e-05,0.0005644759286116245,-0.0010401597482299274,0.0011725858919276405,50
LS2,IC2,aipw_tate_abs_error,TATE-K-grid_skewness,aipw functional contrast; marginal absolute error,,causal_drf,drf,-0.0011690057641853373,0.00038804953165866757,-0.0019295828462363258,-0.00040842868213434886,50
LS2,IC2,aipw_tate_abs_error,TATE-K-grid_skewness,aipw functional contrast; marginal absolute error,,cwdb_dr,drf,-0.0012352188360341939,0.0007677698791726863,-0.002740047799212659,0.00026961012714427123,50
LS2,IC2,aipw_tate_abs_error,TATE-K-grid_upper_tail_mean,aipw functional contrast; marginal absolute error,,causal_drf,cwdb_dr,0.0037658567783260544,0.002051592215887687,-0.00025526396481381254,0.007786977521465921,50
LS2,IC2,aipw_tate_abs_error,TATE-K-grid_upper_tail_mean,aipw functional contrast; marginal absolute error,,causal_drf,drf,-0.0012841493809255637,0.0007435916352198347,-0.0027415889859564394,0.0001732902241053122,50
LS2,IC2,aipw_tate_abs_error,TATE-K-grid_upper_tail_mean,aipw functional contrast; marginal absolute error,,cwdb_dr,drf,-0.005050006159251618,0.0022693797336880263,-0.009497990437280151,-0.0006020218812230861,50
LS2,IC2,aipw_tcate_rmse,TCATE-K-grid_mean,"aipw functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.01840150414742052,0.002278741210819412,0.013935171374214472,0.022867836920626567,50
LS2,IC2,aipw_tcate_rmse,TCATE-K-grid_mean,"aipw functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.012185519209672438,0.0009821279129654554,-0.01411048991908473,-0.010260548500260145,50
LS2,IC2,aipw_tcate_rmse,TCATE-K-grid_mean,"aipw functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.030587023357092957,0.002919551837295424,-0.03630934495819199,-0.024864701755993927,50
LS2,IC2,aipw_tcate_rmse,TCATE-K-grid_sd,"aipw functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,-0.0026397245126535164,0.0008725963145687155,-0.004350013289208199,-0.0009294357360988342,50
LS2,IC2,aipw_tcate_rmse,TCATE-K-grid_sd,"aipw functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.00028864386988063095,0.00010916573412464535,-0.0005026087087649358,-7.467903099632605e-05,50
LS2,IC2,aipw_tcate_rmse,TCATE-K-grid_sd,"aipw functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,0.0023510806427728854,0.0009040643569224589,0.0005791145032048659,0.004123046782340905,50
LS2,IC2,aipw_tcate_rmse,TCATE-K-grid_skewness,"aipw functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.0058622894539968814,0.0009074306975434681,0.004083725286811684,0.007640853621182079,50
LS2,IC2,aipw_tcate_rmse,TCATE-K-grid_skewness,"aipw functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.007694971852300378,0.0006412937789739389,-0.008951907659089299,-0.006438036045511458,50
LS2,IC2,aipw_tcate_rmse,TCATE-K-grid_skewness,"aipw functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.01355726130629726,0.0013582527134524105,-0.016219436624663984,-0.010895085987930535,50
LS2,IC2,aipw_tcate_rmse,TCATE-K-grid_upper_tail_mean,"aipw functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.01944516474487125,0.0025162095150562482,0.014513394095361003,0.024376935394381495,50
LS2,IC2,aipw_tcate_rmse,TCATE-K-grid_upper_tail_mean,"aipw functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.012416557500161907,0.0010485065234280588,-0.014471630286080901,-0.010361484714242912,50
LS2,IC2,aipw_tcate_rmse,TCATE-K-grid_upper_tail_mean,"aipw functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.031861722245033156,0.0031581605921141677,-0.03805171700557693,-0.025671727484489388,50
LS2,IC2,barycenter_rmse,MEANQ-A-K,,0.0,causal_drf,cwdb_dr,0.11253038358776168,0.0016945916030881205,0.10920898404570897,0.1158517831298144,50
LS2,IC2,barycenter_rmse,MEANQ-A-K,,0.0,causal_drf,drf,-0.06523125368247346,0.0008984099325518238,-0.06699213715027504,-0.06347037021467188,50
LS2,IC2,barycenter_rmse,MEANQ-A-K,,0.0,cwdb_dr,drf,-0.17776163727023514,0.0020263880849677933,-0.181733357916772,-0.17378991662369828,50
LS2,IC2,barycenter_rmse,MEANQ-A-K,,1.0,causal_drf,cwdb_dr,0.11284446350532107,0.001892772740378066,0.10913462893418006,0.11655429807646207,50
LS2,IC2,barycenter_rmse,MEANQ-A-K,,1.0,causal_drf,drf,-0.06276137456837089,0.0011695246017532214,-0.0650536427878072,-0.06046910634893457,50
LS2,IC2,barycenter_rmse,MEANQ-A-K,,1.0,cwdb_dr,drf,-0.17560583807369196,0.0018940801959831419,-0.17931823525781893,-0.17189344088956499,50
LS2,IC2,mean_quantile_rmse,MEANQ-A-K,"arm contrast, the mandatory common target",,causal_drf,cwdb_dr,0.11524532068705214,0.004910274691571265,0.10562118229157245,0.12486945908253182,50
LS2,IC2,mean_quantile_rmse,MEANQ-A-K,"arm contrast, the mandatory common target",,causal_drf,drf,-0.033645492521914455,0.0019138430483546037,-0.037396624896689476,-0.02989436014713943,50
LS2,IC2,mean_quantile_rmse,MEANQ-A-K,"arm contrast, the mandatory common target",,cwdb_dr,drf,-0.14889081320896658,0.004730819580784543,-0.15816321958730428,-0.13961840683062887,50
LS2,IC2,plugin_reference_tate_abs_error,REF-ATE-K,plugin reference contrast; marginal absolute error,,causal_drf,cwdb_dr,0.1089757696013735,0.0027820948850964962,0.10352286362658437,0.11442867557616264,50
LS2,IC2,plugin_reference_tate_abs_error,REF-ATE-K,plugin reference contrast; marginal absolute error,,causal_drf,drf,-0.025208806903441294,0.0017015918254323177,-0.028543926881288637,-0.021873686925593952,50
LS2,IC2,plugin_reference_tate_abs_error,REF-ATE-K,plugin reference contrast; marginal absolute error,,cwdb_dr,drf,-0.1341845765048148,0.0022997419340263035,-0.13869207069550635,-0.12967708231412325,50
LS2,IC2,plugin_reference_tcate_rmse,REF-TCATE-K,"plugin reference contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.10777303303927764,0.002793002160996738,0.10229874880372404,0.11324731727483124,50
LS2,IC2,plugin_reference_tcate_rmse,REF-TCATE-K,"plugin reference contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.02572672450064678,0.0016692296163655484,-0.028998414548723254,-0.022455034452570306,50
LS2,IC2,plugin_reference_tcate_rmse,REF-TCATE-K,"plugin reference contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.13349975753992444,0.0023412920647614788,-0.13808868998685694,-0.12891082509299193,50
LS2,IC2,plugin_tate_abs_error,TATE-K-grid_mean,plugin functional contrast; marginal absolute error,,causal_drf,cwdb_dr,0.13898727188135776,0.003162657492335852,0.1327884631963795,0.14518608056633603,50
LS2,IC2,plugin_tate_abs_error,TATE-K-grid_mean,plugin functional contrast; marginal absolute error,,causal_drf,drf,-0.029658541041761438,0.0019719580422484857,-0.03352357880456847,-0.025793503278954407,50
LS2,IC2,plugin_tate_abs_error,TATE-K-grid_mean,plugin functional contrast; marginal absolute error,,cwdb_dr,drf,-0.1686458129231192,0.002669936520078647,-0.17387888850247335,-0.16341273734376505,50
LS2,IC2,plugin_tate_abs_error,TATE-K-grid_sd,plugin functional contrast; marginal absolute error,,causal_drf,cwdb_dr,-0.011795930218475584,0.0019067383670577308,-0.015533137417908738,-0.008058723019042431,50
LS2,IC2,plugin_tate_abs_error,TATE-K-grid_sd,plugin functional contrast; marginal absolute error,,causal_drf,drf,-3.970454743438059e-06,0.0003782179093324221,-0.0007452775570349853,0.0007373366475481092,50
LS2,IC2,plugin_tate_abs_error,TATE-K-grid_sd,plugin functional contrast; marginal absolute error,,cwdb_dr,drf,0.011791959763732146,0.0017820603777387524,0.008299121423364192,0.0152847981041001,50
LS2,IC2,plugin_tate_abs_error,TATE-K-grid_skewness,plugin functional contrast; marginal absolute error,,causal_drf,cwdb_dr,0.04534413393643824,0.0015407996684781466,0.042324166586221075,0.04836410128665541,50
LS2,IC2,plugin_tate_abs_error,TATE-K-grid_skewness,plugin functional contrast; marginal absolute error,,causal_drf,drf,-0.019438479710925105,0.0009828886398133454,-0.021364941444959262,-0.017512017976890948,50
LS2,IC2,plugin_tate_abs_error,TATE-K-grid_skewness,plugin functional contrast; marginal absolute error,,cwdb_dr,drf,-0.06478261364736335,0.001610886046547881,-0.06793995029859719,-0.0616252769961295,50
LS2,IC2,plugin_tate_abs_error,TATE-K-grid_upper_tail_mean,plugin functional contrast; marginal absolute error,,causal_drf,cwdb_dr,0.15335148747762586,0.0033309909045426372,0.1468227453047223,0.15988022965052942,50
LS2,IC2,plugin_tate_abs_error,TATE-K-grid_upper_tail_mean,plugin functional contrast; marginal absolute error,,causal_drf,drf,-0.030891332198247995,0.0019192712339852712,-0.03465310381685913,-0.027129560579636863,50
LS2,IC2,plugin_tate_abs_error,TATE-K-grid_upper_tail_mean,plugin functional contrast; marginal absolute error,,cwdb_dr,drf,-0.18424281967587386,0.003054606386118525,-0.19022984819266617,-0.17825579115908155,50
LS2,IC2,plugin_tcate_rmse,TCATE-K-grid_mean,"plugin functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.13702271281503586,0.003187889556392244,0.13077444928450707,0.14327097634556465,50
LS2,IC2,plugin_tcate_rmse,TCATE-K-grid_mean,"plugin functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.030043217966044228,0.0019280258739500168,-0.03382214867898626,-0.026264287253102196,50
LS2,IC2,plugin_tcate_rmse,TCATE-K-grid_mean,"plugin functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.1670659307810801,0.0027232031715655886,-0.17240340899734866,-0.16172845256481153,50
LS2,IC2,plugin_tcate_rmse,TCATE-K-grid_sd,"plugin functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,-0.013180982917633713,0.0017171358029624045,-0.016546569091440026,-0.0098153967438274,50
LS2,IC2,plugin_tcate_rmse,TCATE-K-grid_sd,"plugin functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,0.0003152197701231079,0.00038629367960466346,-0.00044191584190203244,0.0010723553821482483,50
LS2,IC2,plugin_tcate_rmse,TCATE-K-grid_sd,"plugin functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,0.01349620268775682,0.001600597372740142,0.010359031837186143,0.0166333735383275,50
LS2,IC2,plugin_tcate_rmse,TCATE-K-grid_skewness,"plugin functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.044586119664792076,0.0015465298834541582,0.041554921093221925,0.04761731823636223,50
LS2,IC2,plugin_tcate_rmse,TCATE-K-grid_skewness,"plugin functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.019451808428196604,0.0009835824285226356,-0.02137962998810097,-0.01752398686829224,50
LS2,IC2,plugin_tcate_rmse,TCATE-K-grid_skewness,"plugin functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.06403792809298868,0.0016071383347572596,-0.06718791922911291,-0.06088793695686445,50
LS2,IC2,plugin_tcate_rmse,TCATE-K-grid_upper_tail_mean,"plugin functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.15021262837444765,0.0032749543834424675,0.14379371778290043,0.15663153896599488,50
LS2,IC2,plugin_tcate_rmse,TCATE-K-grid_upper_tail_mean,"plugin functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.03131754854261559,0.0018811041576376093,-0.035004512691585304,-0.02763058439364588,50
LS2,IC2,plugin_tcate_rmse,TCATE-K-grid_upper_tail_mean,"plugin functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.18153017691706325,0.003027538325024739,-0.18746415203411174,-0.17559620180001476,50
LS3,IC3,aipw_reference_tate_abs_error,REF-ATE-K,aipw reference contrast; marginal absolute error,,causal_drf,cwdb_dr,0.033238894739863134,0.0030230017457984646,0.027313811318098145,0.03916397816162812,50
LS3,IC3,aipw_reference_tate_abs_error,REF-ATE-K,aipw reference contrast; marginal absolute error,,causal_drf,drf,-0.013959192528215494,0.00105457517590127,-0.016026159872981983,-0.011892225183449005,50
LS3,IC3,aipw_reference_tate_abs_error,REF-ATE-K,aipw reference contrast; marginal absolute error,,cwdb_dr,drf,-0.04719808726807863,0.0036705338507279995,-0.05439233361550551,-0.04000384092065175,50
LS3,IC3,aipw_reference_tcate_rmse,REF-TCATE-K,"aipw reference contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.04607062774377736,0.004145573675522817,0.03794530333975264,0.05419595214780208,50
LS3,IC3,aipw_reference_tcate_rmse,REF-TCATE-K,"aipw reference contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.017927634790223967,0.001036544111364363,-0.019959261248498117,-0.015896008331949818,50
