grid,dgp,n_train,n_grid,n_particles,method,metric,comparison,native_target_id,common_target_id,n_pairs,native_mean,common_mean,paired_delta,paired_mc_se,p_value
wcf_sensitivity_v1_sym_null,SYM-NL-NULL,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.04869166570747517,0.048619661757408686,7.200395006648243e-05,7.44862536760594e-05,0.3337068588798974
wcf_sensitivity_v1_sym_null,SYM-NL-NULL,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.04869166570747517,0.05065766798525364,-0.0019660022777784653,0.0003657101668275995,7.622306583799447e-08
wcf_sensitivity_v1_sym_null,SYM-NL-NULL,1000,25,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.021671998169453543,0.031890558807828595,-0.010218560638375052,0.00019138717936033404,0.0
wcf_sensitivity_v1_sym_null,SYM-NL-NULL,1000,25,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.10570586717903296,0.1053801161393521,0.00032575103968085636,4.5231417142276465e-05,5.938986434313315e-13
wcf_sensitivity_v1_sym_null,SYM-NL-NULL,1000,25,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.10570586717903296,0.1098437550871932,-0.004137887908160234,0.00021127021252653115,2.0452701367732075e-85
wcf_sensitivity_v1_sym_null,SYM-NL-NULL,1000,25,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.06040378531983061,0.0700594141173168,-0.009655628797486198,0.00011663260660618627,0.0
wcf_sensitivity_v1_sym_null,SYM-RANDOM-NULL,500,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.019860148563952223,0.019926936279624066,-6.678771567184046e-05,5.091949370387954e-05,0.18964381142568398
wcf_sensitivity_v1_sym_null,SYM-RANDOM-NULL,500,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.019860148563952223,0.02053233663630214,-0.0006721880723499152,0.00021182766360953144,0.001507281047225703
wcf_sensitivity_v1_sym_null,SYM-RANDOM-NULL,500,25,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.07353789987222559,0.0828378779863227,-0.009299978114097105,0.00010982278416257368,0.0
wcf_sensitivity_v1_sym_null,SYM-RANDOM-NULL,500,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.035325851980579547,0.03532599803268198,-1.4605210243850974e-07,6.931746786759256e-05,0.9983188561993148
wcf_sensitivity_v1_sym_null,SYM-RANDOM-NULL,500,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.035325851980579547,0.036489228553638925,-0.0011633765730593825,0.0003065839492779738,0.00014785617041460013
wcf_sensitivity_v1_sym_null,SYM-RANDOM-NULL,500,25,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.027681502287921073,0.038015391948658064,-0.010333889660736997,0.00015318007039051123,0.0
wcf_sensitivity_v1_sym_null,SYM-RANDOM-NULL,500,25,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.021635269192611047,0.02168542038019926,-5.015118758821312e-05,5.018413549962601e-05,0.3176283392663046
wcf_sensitivity_v1_sym_null,SYM-RANDOM-NULL,500,25,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.021635269192611047,0.02257609629822415,-0.0009408271056131045,0.00031355161535571204,0.0026949305205890813
wcf_sensitivity_v1_sym_null,SYM-RANDOM-NULL,500,25,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.062323433324842456,0.07188535261844615,-0.009561919293603689,0.0001077322521143598,0.0
wcf_sensitivity_v1_sym_null,SYM-RANDOM-NULL,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.01872444641094568,0.01863456684150895,8.987956943672469e-05,6.400642584705054e-05,0.16025118008379513
wcf_sensitivity_v1_sym_null,SYM-RANDOM-NULL,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.01872444641094568,0.019338563949631217,-0.0006141175386855412,0.0001514904005480803,5.0384119384816964e-05
wcf_sensitivity_v1_sym_null,SYM-RANDOM-NULL,1000,25,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.058664698944073224,0.06812403575931103,-0.00945933681523781,0.00011139196016719975,0.0
wcf_sensitivity_v1_sym_null,SYM-RANDOM-NULL,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.0317203878896456,0.03154214294979014,0.00017824493985546565,6.605914929355174e-05,0.006970240803466138
wcf_sensitivity_v1_sym_null,SYM-RANDOM-NULL,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.0317203878896456,0.032619389496154255,-0.0008990016065086551,0.00021120591592122247,2.076361020042383e-05
wcf_sensitivity_v1_sym_null,SYM-RANDOM-NULL,1000,25,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.021591233621001477,0.03190969125249658,-0.010318457631495108,0.00011200393026055021,0.0
wcf_sensitivity_v1_sym_null,SYM-RANDOM-NULL,1000,25,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.02282376077180536,0.02273762637333459,8.613439847078089e-05,6.556712157998144e-05,0.1889529786704166
wcf_sensitivity_v1_sym_null,SYM-RANDOM-NULL,1000,25,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.02282376077180536,0.023779898058134054,-0.0009561372863286866,0.00015290776034916222,4.025567831423069e-10
wcf_sensitivity_v1_sym_null,SYM-RANDOM-NULL,1000,25,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.046276006586691884,0.056010998627232675,-0.009734992040540801,0.00010963617057565644,0.0
