grid,dgp,n_train,n_grid,n_particles,method,seed,metric,target_id,value,n_arm_rows,wall_seconds
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,2,runtime,NONE_OPERATIONAL,305.5946359679999,1,307.857787542
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,2,tail_calibration,LAW-A-K,0.039528930950319875,2,307.857787542
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,2,tate_functional_rmse,TATE-COMMON199-grid_mean,0.020000078446792552,1,307.857787542
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,2,tate_functional_rmse,TATE-COMMON199-grid_sd,0.002097547605156235,1,307.857787542
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,2,tate_functional_rmse,TATE-COMMON199-grid_skewness,0.0003929032239645687,1,307.857787542
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,2,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,0.021721820179353785,1,307.857787542
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,2,tate_functional_rmse,TATE-K-grid_mean,0.020636842742631445,1,307.857787542
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,2,tate_functional_rmse,TATE-K-grid_sd,0.0020644444056756367,1,307.857787542
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,2,tate_functional_rmse,TATE-K-grid_skewness,0.00041487226634353674,1,307.857787542
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,2,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.02227993510931095,1,307.857787542
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,2,tcate_functional_rmse,TCATE-COMMON199-grid_mean,0.039591142191032276,1,307.857787542
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,2,tcate_functional_rmse,TCATE-COMMON199-grid_sd,0.0031269672484017653,1,307.857787542
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,2,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,0.0006380867379445879,1,307.857787542
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,2,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,0.03907349340281821,1,307.857787542
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,2,tcate_functional_rmse,TCATE-K-grid_mean,0.03959113649575301,1,307.857787542
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,2,tcate_functional_rmse,TCATE-K-grid_sd,0.003136142679656448,1,307.857787542
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,2,tcate_functional_rmse,TCATE-K-grid_skewness,0.0006724647726422347,1,307.857787542
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,2,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.039096196149302216,1,307.857787542
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,arm_energy_risk,LAW-A-M-K,0.04410238058309868,2,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,barycenter_rmse,MEANQ-A-K,0.15183260080685218,2,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,199.0,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,0.01697538509402981,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,diagnostic_effective_support,NONE_OPERATIONAL,9.999999999999998,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,diagnostic_ehat_mean,NONE_OPERATIONAL,0.5084089000996503,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,diagnostic_n_boosting_steps,NONE_OPERATIONAL,100.0,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,0.0,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,diagnostic_train_risk,NONE_OPERATIONAL,0.06371928977027827,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,kernel_law_error,LAW-A-COMMON199,0.02978851837760242,2,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,kernel_law_error,LAW-A-INTERIOR,0.019282561283565904,2,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,kernel_law_error,LAW-A-K,0.019726533638128964,2,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,mean_quantile_rmse,MEANQ-A-COMMON199,0.12407159903038276,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,mean_quantile_rmse,MEANQ-A-INTERIOR,0.12121497592960188,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,mean_quantile_rmse,MEANQ-A-K,0.12498650070732732,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,mode_coverage,LAW-A-K,1.0,2,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,peak_ram,NONE_OPERATIONAL,21.953125,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,process_peak_ram,NONE_OPERATIONAL,454.92578125,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,reference_effect_rmse,REF-ATE-COMMON199,0.01897097924352787,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,reference_effect_rmse,REF-ATE-K,0.007842059403998826,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,reference_tcate_rmse,REF-TCATE-COMMON199,0.031085233418143492,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,reference_tcate_rmse,REF-TCATE-INTERIOR,0.032002390643195114,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,reference_tcate_rmse,REF-TCATE-K,0.03131581843340223,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,runtime,NONE_OPERATIONAL,286.7472855980001,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,tail_calibration,LAW-A-K,0.035169866867241203,2,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,tate_functional_rmse,TATE-COMMON199-grid_mean,0.018023321486192706,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,tate_functional_rmse,TATE-COMMON199-grid_sd,0.0007241862710536234,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,tate_functional_rmse,TATE-COMMON199-grid_skewness,0.00019194001369830137,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,0.01862059209263342,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,tate_functional_rmse,TATE-K-grid_mean,0.015517694235834073,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,tate_functional_rmse,TATE-K-grid_sd,0.0007417237987289613,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,tate_functional_rmse,TATE-K-grid_skewness,0.0002009639641134055,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.016103413062012156,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,tcate_functional_rmse,TCATE-COMMON199-grid_mean,0.04065666124646912,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,tcate_functional_rmse,TCATE-COMMON199-grid_sd,0.0015874760230250107,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,0.00031975680220463175,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,0.04029950829023009,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,tcate_functional_rmse,TCATE-K-grid_mean,0.04065666002597432,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,tcate_functional_rmse,TCATE-K-grid_sd,0.0015913988560111237,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,tcate_functional_rmse,TCATE-K-grid_skewness,0.000296747823817037,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,3,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.04031248491581102,1,288.99796842800004
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,arm_energy_risk,LAW-A-M-K,0.050364571068203245,2,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,barycenter_rmse,MEANQ-A-K,0.16397948994491265,2,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,199.0,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,0.01734838392700262,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,diagnostic_effective_support,NONE_OPERATIONAL,9.999999999999998,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,diagnostic_ehat_mean,NONE_OPERATIONAL,0.5055052276462495,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,diagnostic_n_boosting_steps,NONE_OPERATIONAL,100.0,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,0.0,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,diagnostic_train_risk,NONE_OPERATIONAL,0.04687874186488722,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,kernel_law_error,LAW-A-COMMON199,0.03434795189810415,2,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,kernel_law_error,LAW-A-INTERIOR,0.023987919808648256,2,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,kernel_law_error,LAW-A-K,0.024276128074973626,2,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,mean_quantile_rmse,MEANQ-A-COMMON199,0.12850433237115738,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,mean_quantile_rmse,MEANQ-A-INTERIOR,0.12681309278114056,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,mean_quantile_rmse,MEANQ-A-K,0.12868801668182067,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,mode_coverage,LAW-A-K,1.0,2,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,peak_ram,NONE_OPERATIONAL,15.3359375,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,process_peak_ram,NONE_OPERATIONAL,459.90625,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,reference_effect_rmse,REF-ATE-COMMON199,0.03392638581470464,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,reference_effect_rmse,REF-ATE-K,0.025302150039906986,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,reference_tcate_rmse,REF-TCATE-COMMON199,0.03219223218639138,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,reference_tcate_rmse,REF-TCATE-INTERIOR,0.033432858268255684,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,reference_tcate_rmse,REF-TCATE-K,0.03245432004728533,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,runtime,NONE_OPERATIONAL,288.68209315499985,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,tail_calibration,LAW-A-K,0.040887814370112,2,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,tate_functional_rmse,TATE-COMMON199-grid_mean,0.00421945579903904,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,tate_functional_rmse,TATE-COMMON199-grid_sd,0.0013272115302121873,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,tate_functional_rmse,TATE-COMMON199-grid_skewness,0.00033637728640646935,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,0.005303373813975942,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,tate_functional_rmse,TATE-K-grid_mean,0.0041219031790099,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,tate_functional_rmse,TATE-K-grid_sd,0.0014849577786811509,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,tate_functional_rmse,TATE-K-grid_skewness,0.0004111137114347463,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.0052924311107991895,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,tcate_functional_rmse,TCATE-COMMON199-grid_mean,0.026006565122587855,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,tcate_functional_rmse,TCATE-COMMON199-grid_sd,0.002820720996806842,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,0.0004292465815775463,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,0.026666080071759173,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,tcate_functional_rmse,TCATE-K-grid_mean,0.02600656595700682,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,tcate_functional_rmse,TCATE-K-grid_sd,0.002829001532881607,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,tcate_functional_rmse,TCATE-K-grid_skewness,0.000513904849966377,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,4,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.026640143319743147,1,290.8263747719999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,arm_energy_risk,LAW-A-M-K,0.04729354133927058,2,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,barycenter_rmse,MEANQ-A-K,0.1515238832306833,2,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,199.0,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,0.016511455619215427,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,diagnostic_effective_support,NONE_OPERATIONAL,9.999999999999998,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,diagnostic_ehat_mean,NONE_OPERATIONAL,0.4988952289538552,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,diagnostic_n_boosting_steps,NONE_OPERATIONAL,100.0,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,50.0,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,diagnostic_train_risk,NONE_OPERATIONAL,0.05223023345242238,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,kernel_law_error,LAW-A-COMMON199,0.031535678235353796,2,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,kernel_law_error,LAW-A-INTERIOR,0.02077765466233445,2,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,kernel_law_error,LAW-A-K,0.021001606525224762,2,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,mean_quantile_rmse,MEANQ-A-COMMON199,0.10023435322328429,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,mean_quantile_rmse,MEANQ-A-INTERIOR,0.1001345709744665,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,mean_quantile_rmse,MEANQ-A-K,0.10023897954340666,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,mode_coverage,LAW-A-K,1.0,2,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,peak_ram,NONE_OPERATIONAL,17.7421875,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,process_peak_ram,NONE_OPERATIONAL,458.015625,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,reference_effect_rmse,REF-ATE-COMMON199,0.007484396118757411,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,reference_effect_rmse,REF-ATE-K,0.004642464086547261,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,reference_tcate_rmse,REF-TCATE-COMMON199,0.022542117295106513,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,reference_tcate_rmse,REF-TCATE-INTERIOR,0.024619140207956653,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,reference_tcate_rmse,REF-TCATE-K,0.02272335875967523,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,runtime,NONE_OPERATIONAL,276.9648485539999,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,tail_calibration,LAW-A-K,0.032342995386371975,2,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,tate_functional_rmse,TATE-COMMON199-grid_mean,0.011637714770550617,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,tate_functional_rmse,TATE-COMMON199-grid_sd,0.00043323834792230784,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,tate_functional_rmse,TATE-COMMON199-grid_skewness,6.249151781176975e-05,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,0.011325975760301976,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,tate_functional_rmse,TATE-K-grid_mean,0.013134225983479575,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,tate_functional_rmse,TATE-K-grid_sd,0.0004556485857568925,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,tate_functional_rmse,TATE-K-grid_skewness,3.404443260711798e-05,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.012825322581649784,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,tcate_functional_rmse,TCATE-COMMON199-grid_mean,0.03698507608820617,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,tcate_functional_rmse,TCATE-COMMON199-grid_sd,0.001274253872920533,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,0.0003339455680609112,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,0.03680701899483181,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,tcate_functional_rmse,TCATE-K-grid_mean,0.036985071964291245,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,tcate_functional_rmse,TCATE-K-grid_sd,0.0012806166780782997,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,tcate_functional_rmse,TCATE-K-grid_skewness,0.0003765348897775336,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,5,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.03681796150037383,1,279.0394690569999
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,6,arm_energy_risk,LAW-A-M-K,0.06076486592168916,2,278.39040606000003
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,6,barycenter_rmse,MEANQ-A-K,0.16831494115864898,2,278.39040606000003
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,6,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,199.0,1,278.39040606000003
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,6,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,0.016246702086192173,1,278.39040606000003
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,6,diagnostic_effective_support,NONE_OPERATIONAL,9.999999999999998,1,278.39040606000003
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,6,diagnostic_ehat_mean,NONE_OPERATIONAL,0.5005138397508225,1,278.39040606000003
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,6,diagnostic_n_boosting_steps,NONE_OPERATIONAL,100.0,1,278.39040606000003
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,6,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,0.0,1,278.39040606000003
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,6,diagnostic_train_risk,NONE_OPERATIONAL,0.046121931266351855,1,278.39040606000003
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,6,kernel_law_error,LAW-A-COMMON199,0.04066260280106382,2,278.39040606000003
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,6,kernel_law_error,LAW-A-INTERIOR,0.03069525498022778,2,278.39040606000003
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,6,kernel_law_error,LAW-A-K,0.030944635310003354,2,278.39040606000003
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,6,mean_quantile_rmse,MEANQ-A-COMMON199,0.12298429602440024,1,278.39040606000003
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,6,mean_quantile_rmse,MEANQ-A-INTERIOR,0.12148120659730322,1,278.39040606000003
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,6,mean_quantile_rmse,MEANQ-A-K,0.12307193470528917,1,278.39040606000003
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,6,mode_coverage,LAW-A-K,1.0,2,278.39040606000003
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,6,peak_ram,NONE_OPERATIONAL,21.59765625,1,278.39040606000003
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,6,process_peak_ram,NONE_OPERATIONAL,457.703125,1,278.39040606000003
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,6,reference_effect_rmse,REF-ATE-COMMON199,0.0025912498517612903,1,278.39040606000003
wcf_sensitivity_v1_flex,SYM-MU,1000,25,10,cwdb_dr_oracle,6,reference_effect_rmse,REF-ATE-K,4.786544899681999e-05,1,278.39040606000003
